smiles	match_method	chembl_id	n_activities	include_activities_in_tool
O=c1[nH]c(=O)n([C@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1/C=C\Br	chembl_parent	CHEMBL3187399	2	True
O=c1[nH]c(=S)[nH]c(-c2ccccc2)c1Cc1c(O)ccc2ccccc12	chembl_parent	CHEMBL491960	164	False
O=c1[nH]c(=S)[nH]c2c1CCC2	chembl_parent	CHEMBL5493890	1	True
O=c1[nH]c(=S)[nH]c2c1CN(CCCN1CCOCC1)CN2	chembl_parent	CHEMBL1741484	60	False
O=c1[nH]c(=S)[nH]nc1Cc1ccccc1	chembl_parent	CHEMBL1339353	14	True
O=c1[nH]c(=S)c2[nH]c(=O)n(-c3ccccc3)c2[nH]1	chembl_parent	CHEMBL1331426	60	False
O=c1[nH]c(CSc2nnc(-c3ccccc3)n2C2CCCCC2)nc2ccccc12	chembl_parent	CHEMBL1331253	14	True
O=c1[nH]c(SCc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)nc(=S)[nH]1	chembl_parent	CHEMBL472656	76	False
O=c1[nH]c(SCc2cccc([N+](=O)[O-])c2)nc2nc[nH]c12	chembl_parent	CHEMBL1568233	66	False
O=c1[nH]c(SCc2ccccc2[N+](=O)[O-])nc2nc[nH]c12	chembl_parent	CHEMBL1320518	140	False
O=c1[nH]c2[nH]c(=S)[nH]c(=S)c2[nH]1	chembl_parent	CHEMBL1416009	64	False
O=c1[nH]c2c(c(=O)n1C1CCCCC1)CCC2	chembl_parent	CHEMBL1522462	18	True
O=c1[nH]c2cc(Br)cnc2nc1/C=C(\O)c1ccc(F)cc1	chembl_parent	CHEMBL1983266	26	False
O=c1[nH]c2cc(C(F)(F)F)c(N3CCOCC3)cc2n(CP(=O)(O)O)c1=O	chembl_parent	CHEMBL19892	26	False
O=c1[nH]c2cc(C(F)(F)F)ccc2n1-c1cc(C(F)(F)F)ccc1O	chembl_parent	CHEMBL384903	93	False
O=c1[nH]c2cc(Cl)c(Cl)c([N+](=O)[O-])c2[nH]c1=O	chembl_parent	CHEMBL289832	45	False
O=c1[nH]c2cc(Cl)c(Cl)cc2[nH]c1=O	chembl_parent	CHEMBL284028	97	False
O=c1[nH]c2cc(Cl)ccc2c(O)c1-c1ccc(Oc2ccccc2)cc1	chembl_parent	CHEMBL334378	37	False
O=c1[nH]c2cc(Cl)ccc2c(O)c1-c1cccc(Oc2ccccc2)c1	chembl_parent	CHEMBL31741	69	False
O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CC2COc3ccccc3O2)CC1	chembl_parent	CHEMBL436052	5	True
O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1	chembl_parent	CHEMBL2104161	4	True
O=c1[nH]c2cc(Cl)ccc2n1C1CCNCC1	chembl_parent	CHEMBL3189082	6	True
O=c1[nH]c2cc(Cl)ccc2o1	chembl_parent	CHEMBL1371	731	False
O=c1[nH]c2cc([N+](=O)[O-])c([N+](=O)[O-])cc2[nH]c1=O	chembl_parent	CHEMBL155265	94	False
O=c1[nH]c2cc3c(cc2cc1CN(CCCO)Cc1nnnn1Cc1ccc(F)cc1)OCO3	chembl_parent	CHEMBL1527195	23	True
O=c1[nH]c2ccc(Cl)cc2o1	chembl_parent	CHEMBL1989517	57	False
O=c1[nH]c2ccc(S(=O)CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1	chembl_parent	CHEMBL219631	11	True
O=c1[nH]c2ccccc2c(=O)n1CCCN1CCN(c2cccc(Cl)c2)CC1	chembl_parent	CHEMBL2110792	0	True
O=c1[nH]c2ccccc2c(=O)n1CCCl	chembl_parent	CHEMBL159446	9	True
O=c1[nH]c2ccccc2c(=O)n1CCN1C[C@H]2C[C@H](c3ccc(F)cc3)[C@H]2C1	chembl_parent	CHEMBL2105926	0	True
O=c1[nH]c2ccccc2c(=O)o1	chembl_parent	CHEMBL346059	18	True
O=c1[nH]c2ccccc2c2ccccc12	chembl_parent	CHEMBL45245	332	False
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1	chembl_parent	CHEMBL1423	899	False
O=c1[nH]c2ccccc2n1C1CCN(CCCc2noc3cc(F)ccc23)CC1	chembl_parent	CHEMBL2111040	0	True
O=c1[nH]c2ccccc2n1C1CCN(CCOc2ccccc2)CC1	chembl_parent	CHEMBL2059304	21	True
O=c1[nH]c2ccccc2n1C1CCNCC1	chembl_parent	CHEMBL3331429	6	True
O=c1[nH]c2ccccc2n1C1CC[NH+](CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1	chembl_parent	CHEMBL1423	899	False
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1	chembl_parent	CHEMBL219916	904	False
O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1	chembl_parent	CHEMBL13828	273	False
O=c1[nH]c2ccccc2o1	chembl_parent	CHEMBL280323	35	False
O=c1[nH]cc(CS(=O)(=O)Cc2c[nH]c(=O)[nH]c2=O)c(=O)[nH]1	chembl_parent	CHEMBL1741544	59	False
O=c1[nH]cc(F)c(=O)[nH]1	chembl_parent	CHEMBL185	6884	False
O=c1[nH]cc(N(CCCl)CCCl)c(=O)[nH]1	chembl_parent	CHEMBL1488	112	False
O=c1[nH]cc(N2CCOCC2)c(=O)[nH]1	chembl_parent	CHEMBL3447510	24	True
O=c1[nH]cc(NCc2ccccc2)c(=O)[nH]1	chembl_parent	CHEMBL1871428	5	True
O=c1[nH]ccc2c(O)cccc12	chembl_parent	CHEMBL338314	39	False
O=c1[nH]cnc2[nH]ncc12	chembl_parent	CHEMBL1467	2891	False
O=c1[nH]cnc2c1ccn2C1OC(CO)C(O)C1O	chembl_parent	CHEMBL63985	15	True
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	chembl_parent	CHEMBL1556	59	False
O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1	chembl_parent	CHEMBL1460	854	False
O=c1[nH]cnc2ccc(I)cc12	chembl_parent	CHEMBL1949845	2	True
O=c1[nH]cnc2ccccc12	chembl_parent	CHEMBL266540	33	False
O=c1[nH]cnc2nc[nH]c12	chembl_parent	CHEMBL1427	44	False
O=c1[nH]n(-c2cccc(Cl)c2)c2ncccc12	chembl_parent	CHEMBL1389499	16	True
O=c1[nH]n(-c2cccc3cccnc23)c(=O)c2ccccc12	chembl_parent	CHEMBL1418917	15	True
O=c1[nH]nc(Sc2ncc([N+](=O)[O-])s2)n1-c1ccc2c(c1)OCCO2	chembl_parent	CHEMBL508280	43	False
O=c1[nH]ncc2c3ccccc3n(Cc3ccccc3)c12	chembl_parent	CHEMBL1303739	14	True
O=c1[nH]ncc2ccccc12	chembl_parent	CHEMBL124706	12	True
O=c1[nH]ncn2cccc12	chembl_parent	CHEMBL1340993	13	True
O=c1[nH]oc2c1CCNC2	chembl_parent	CHEMBL312443	63	False
O=c1[nH]sc2cc(Cl)ccc12	chembl_parent	CHEMBL2103914	12	True
O=c1[nH]sc2ccccc12	chembl_parent	CHEMBL297304	84	False
O=c1c(-c2cc(F)cc(F)c2)nc2cnc(N3CCNCC3)nc2n1-c1ccccc1	chembl_parent	CHEMBL1472651	27	False
O=c1c(-c2cc(F)cc(F)c2)nc2cnc(N3CCNCC3)nc2n1C1CC1	chembl_parent	CHEMBL1600340	26	False
O=c1c(-c2cc(F)cc(F)c2)nc2cnc(N3CCNCC3)nc2n1CCc1ccccc1	chembl_parent	CHEMBL1559279	27	False
O=c1c(-c2cc(F)cc(F)c2)nc2cnc(N3CCNCC3)nc2n1Cc1ccc(F)cc1	chembl_parent	CHEMBL1564477	35	False
O=c1c(-c2cc(F)cc(F)c2)nc2cnc(N3CCNCC3)nc2n1Cc1cccs1	chembl_parent	CHEMBL1552181	27	False
O=c1c(-c2cc(F)cc(F)c2)nc2cnc(N3CCOCC3)nc2n1-c1ccccc1	chembl_parent	CHEMBL1609406	19	True
O=c1c(-c2cc(F)cc(F)c2)nc2cnc(N3CCOCC3)nc2n1C1CC1	chembl_parent	CHEMBL1564461	17	True
O=c1c(-c2cc(F)cc(F)c2)nc2cnc(N3CCOCC3)nc2n1CCc1ccccc1	chembl_parent	CHEMBL1593199	17	True
O=c1c(-c2cc(F)cc(F)c2)nc2cnc(N3CCOCC3)nc2n1C[C@H]1CCCO1	chembl_parent	CHEMBL1512835	11	True
O=c1c(-c2cc(F)cc(F)c2)nc2cnc(N3CCOCC3)nc2n1Cc1ccc(F)cc1	chembl_parent	CHEMBL1397088	16	True
O=c1c(-c2cc(F)cc(F)c2)nc2cnc(N3CCOCC3)nc2n1Cc1cccs1	chembl_parent	CHEMBL1609659	10	True
O=c1c(-c2cc(F)cc(F)c2)nc2cnc(Nc3ccccc3)nc2n1C[C@H]1CCCO1	chembl_parent	CHEMBL1374712	13	True
O=c1c(-c2cc(F)cc(F)c2)nc2cnc(Oc3ccccc3)nc2n1C1CC1	chembl_parent	CHEMBL1554983	10	True
O=c1c(-c2cc(F)cc(F)c2)nc2cnc(Oc3ccccc3)nc2n1C[C@H]1CCCO1	chembl_parent	CHEMBL1396146	14	True
O=c1c(-c2cc(F)cc(F)c2)nc2cncnc2n1-c1ccccc1	chembl_parent	CHEMBL1478226	9	True
O=c1c(-c2cc(F)cc(F)c2)nc2cncnc2n1C1CC1	chembl_parent	CHEMBL1474318	12	True
O=c1c(-c2cc(F)cc(F)c2)nc2cncnc2n1Cc1ccc(F)cc1	chembl_parent	CHEMBL1496744	19	True
O=c1c(-c2cc(F)cc(F)c2)nc2cncnc2n1Cc1ccccc1	chembl_parent	CHEMBL1481608	17	True
O=c1c(-c2cc(F)cc(F)c2)nc2cncnc2n1Cc1ccccc1Cl	chembl_parent	CHEMBL1318104	15	True
O=c1c(-c2ccc(Cl)cc2)[n+]([O-])c2ccccc2n1OCc1ccccn1	chembl_parent	CHEMBL1495580	9	True
O=c1c(-c2ccc(Cl)cc2)nc2cnc(N3CCNCC3)nc2n1-c1ccccc1	chembl_parent	CHEMBL1515858	25	False
O=c1c(-c2ccc(Cl)cc2)nc2cnc(N3CCNCC3)nc2n1CCc1ccccc1	chembl_parent	CHEMBL1363622	26	False
O=c1c(-c2ccc(Cl)cc2)nc2cnc(N3CCNCC3)nc2n1Cc1ccc(F)cc1	chembl_parent	CHEMBL1354262	27	False
O=c1c(-c2ccc(Cl)cc2)nc2cnc(N3CCNCC3)nc2n1Cc1cccs1	chembl_parent	CHEMBL1474475	34	False
O=c1c(-c2ccc(Cl)cc2)nc2cnc(N3CCOCC3)nc2n1-c1ccccc1	chembl_parent	CHEMBL1398185	18	True
O=c1c(-c2ccc(Cl)cc2)nc2cnc(N3CCOCC3)nc2n1C1CC1	chembl_parent	CHEMBL1742136	5	True
O=c1c(-c2ccc(Cl)cc2)nc2cnc(N3CCOCC3)nc2n1CCc1ccccc1	chembl_parent	CHEMBL1496664	19	True
O=c1c(-c2ccc(Cl)cc2)nc2cnc(N3CCOCC3)nc2n1C[C@H]1CCCO1	chembl_parent	CHEMBL1416913	13	True
O=c1c(-c2ccc(Cl)cc2)nc2cnc(Nc3ccccc3)nc2n1C1CC1	chembl_parent	CHEMBL1513936	14	True
O=c1c(-c2ccc(Cl)cc2)nc2cnc(Nc3ccccc3)nc2n1C[C@H]1CCCO1	chembl_parent	CHEMBL1563501	19	True
O=c1c(-c2ccc(Cl)cc2)nc2cnc(Oc3ccccc3)nc2n1C1CC1	chembl_parent	CHEMBL1552161	12	True
O=c1c(-c2ccc(Cl)cc2)nc2cncnc2n1Cc1ccc(F)cc1	chembl_parent	CHEMBL1314416	11	True
O=c1c(-c2ccc(Cl)cc2)nc2cncnc2n1Cc1ccccc1	chembl_parent	CHEMBL1590975	11	True
O=c1c(-c2ccc(Cl)cc2)nc2cncnc2n1Cc1ccccc1Cl	chembl_parent	CHEMBL1449417	12	True
O=c1c(-c2ccc(F)c(F)c2)nc2cncnc2n1-c1ccccc1	chembl_parent	CHEMBL1488477	12	True
O=c1c(-c2ccc(F)c(F)c2)nc2cncnc2n1C1CC1	chembl_parent	CHEMBL1314386	9	True
O=c1c(-c2ccc(F)c(F)c2)nc2cncnc2n1Cc1ccc(F)cc1	chembl_parent	CHEMBL1436644	20	True
O=c1c(-c2ccc(F)c(F)c2)nc2cncnc2n1Cc1ccccc1	chembl_parent	CHEMBL1407670	14	True
O=c1c(-c2ccc(F)c(F)c2)nc2cncnc2n1Cc1ccccc1Cl	chembl_parent	CHEMBL1490024	16	True
O=c1c(-c2ccc(F)cc2)nc2cnc(N3CCNCC3)nc2n1-c1ccccc1	chembl_parent	CHEMBL1552051	29	False
O=c1c(-c2ccc(F)cc2)nc2cnc(N3CCNCC3)nc2n1C1CC1	chembl_parent	CHEMBL1473331	25	False
O=c1c(-c2ccc(F)cc2)nc2cnc(N3CCNCC3)nc2n1Cc1ccc(F)cc1	chembl_parent	CHEMBL1395226	31	False
O=c1c(-c2ccc(F)cc2)nc2cnc(N3CCNCC3)nc2n1Cc1cccs1	chembl_parent	CHEMBL1591380	25	False
O=c1c(-c2ccc(F)cc2)nc2cnc(N3CCOCC3)nc2n1-c1ccccc1	chembl_parent	CHEMBL1376987	20	True
O=c1c(-c2ccc(F)cc2)nc2cnc(N3CCOCC3)nc2n1C1CC1	chembl_parent	CHEMBL1396742	15	True
O=c1c(-c2ccc(F)cc2)nc2cnc(N3CCOCC3)nc2n1CCc1ccccc1	chembl_parent	CHEMBL1518182	18	True
O=c1c(-c2ccc(F)cc2)nc2cnc(N3CCOCC3)nc2n1C[C@H]1CCCO1	chembl_parent	CHEMBL1476693	13	True
O=c1c(-c2ccc(F)cc2)nc2cnc(N3CCOCC3)nc2n1Cc1ccc(F)cc1	chembl_parent	CHEMBL1315965	15	True
O=c1c(-c2ccc(F)cc2)nc2cnc(N3CCOCC3)nc2n1Cc1cccs1	chembl_parent	CHEMBL1375431	15	True
O=c1c(-c2ccc(F)cc2)nc2cnc(Nc3ccccc3)nc2n1C1CC1	chembl_parent	CHEMBL1325369	6	True
O=c1c(-c2ccc(F)cc2)nc2cnc(Nc3ccccc3)nc2n1C[C@H]1CCCO1	chembl_parent	CHEMBL1535431	19	True
O=c1c(-c2ccc(F)cc2)nc2cnc(Nc3ccccc3)nc2n1Cc1cccs1	chembl_parent	CHEMBL1473919	17	True
O=c1c(-c2ccc(F)cc2)nc2cnc(Oc3cccc(Cl)c3)nc2n1C1CC1	chembl_parent	CHEMBL1335414	10	True
O=c1c(-c2ccc(F)cc2)nc2cnc(Oc3cccc(Cl)c3)nc2n1C[C@H]1CCCO1	chembl_parent	CHEMBL1320206	19	True
O=c1c(-c2ccc(F)cc2)nc2cnc(Oc3ccccc3)nc2n1C1CC1	chembl_parent	CHEMBL1496752	9	True
O=c1c(-c2ccc(F)cc2)nc2cnc(Oc3ccccc3)nc2n1C[C@H]1CCCO1	chembl_parent	CHEMBL1475381	17	True
O=c1c(-c2ccc(F)cc2)nc2cnc(Oc3ccccc3)nc2n1Cc1cccs1	chembl_parent	CHEMBL1354426	15	True
O=c1c(-c2ccc(F)cc2)nc2cncnc2n1-c1ccccc1	chembl_parent	CHEMBL1417448	11	True
O=c1c(-c2ccc(F)cc2)nc2cncnc2n1C1CC1	chembl_parent	CHEMBL1315582	7	True
O=c1c(-c2ccc(F)cc2)nc2cncnc2n1Cc1ccc(F)cc1	chembl_parent	CHEMBL1518338	14	True
O=c1c(-c2ccc(F)cc2)nc2cncnc2n1Cc1ccccc1	chembl_parent	CHEMBL1553352	12	True
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12	chembl_parent	CHEMBL44	2058	False
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12	chembl_parent	CHEMBL8145	427	False
O=c1c(-c2cccc(Cl)c2)nc2cncnc2n1-c1ccccc1	chembl_parent	CHEMBL1397079	17	True
O=c1c(-c2cccc(Cl)c2)nc2cncnc2n1C1CC1	chembl_parent	CHEMBL1592835	8	True
O=c1c(-c2cccc(Cl)c2)nc2cncnc2n1Cc1ccc(F)cc1	chembl_parent	CHEMBL1433805	13	True
O=c1c(-c2cccc(Cl)c2)nc2cncnc2n1Cc1ccccc1	chembl_parent	CHEMBL1323549	13	True
O=c1c(-c2cccc(Cl)c2)nc2cncnc2n1Cc1ccccc1Cl	chembl_parent	CHEMBL1358122	17	True
O=c1c(-c2cccc(F)c2)nc2cncnc2n1-c1ccccc1	chembl_parent	CHEMBL1356372	14	True
O=c1c(-c2cccc(F)c2)nc2cncnc2n1C1CC1	chembl_parent	CHEMBL1413770	8	True
O=c1c(-c2cccc(F)c2)nc2cncnc2n1Cc1ccc(F)cc1	chembl_parent	CHEMBL1316317	16	True
O=c1c(-c2cccc(F)c2)nc2cncnc2n1Cc1ccccc1	chembl_parent	CHEMBL1354941	15	True
O=c1c(-c2cccc(F)c2)nc2cncnc2n1Cc1ccccc1Cl	chembl_parent	CHEMBL1398540	14	True
O=c1c(-c2ccccc2)c(O)c2cccc3c2n1CCC3	chembl_parent	CHEMBL1531663	18	True
O=c1c(-c2ccccc2)c1-c1ccccc1	chembl_parent	CHEMBL1373467	63	False
O=c1c(-c2ccccc2)nc2cnc(N3CCNCC3)nc2n1-c1ccccc1	chembl_parent	CHEMBL1473149	22	True
O=c1c(-c2ccccc2)nc2cnc(N3CCNCC3)nc2n1C1CC1	chembl_parent	CHEMBL1481510	22	True
O=c1c(-c2ccccc2)nc2cnc(N3CCNCC3)nc2n1Cc1ccc(F)cc1	chembl_parent	CHEMBL1395297	25	False
O=c1c(-c2ccccc2)nc2cnc(N3CCNCC3)nc2n1Cc1cccs1	chembl_parent	CHEMBL1565060	21	True
O=c1c(-c2ccccc2)nc2cnc(N3CCOCC3)nc2n1-c1ccccc1	chembl_parent	CHEMBL1315530	20	True
O=c1c(-c2ccccc2)nc2cnc(N3CCOCC3)nc2n1C1CC1	chembl_parent	CHEMBL1320722	19	True
O=c1c(-c2ccccc2)nc2cnc(N3CCOCC3)nc2n1CCc1ccccc1	chembl_parent	CHEMBL1574390	19	True
O=c1c(-c2ccccc2)nc2cnc(N3CCOCC3)nc2n1C[C@H]1CCCO1	chembl_parent	CHEMBL1591533	16	True
O=c1c(-c2ccccc2)nc2cnc(N3CCOCC3)nc2n1Cc1ccc(F)cc1	chembl_parent	CHEMBL1333061	19	True
O=c1c(-c2ccccc2)nc2cnc(N3CCOCC3)nc2n1Cc1cccs1	chembl_parent	CHEMBL1524851	17	True
O=c1c(-c2ccccc2)nc2cnc(Nc3ccccc3)nc2n1C[C@H]1CCCO1	chembl_parent	CHEMBL1516331	18	True
O=c1c(-c2ccccc2)nc2cnc(Nc3ccccc3)nc2n1Cc1cccs1	chembl_parent	CHEMBL1435374	19	True
O=c1c(-c2ccccc2)nc2cnc(Oc3cccc(Cl)c3)nc2n1C1CC1	chembl_parent	CHEMBL1354287	13	True
O=c1c(-c2ccccc2)nc2cnc(Oc3cccc(Cl)c3)nc2n1C[C@H]1CCCO1	chembl_parent	CHEMBL1404703	11	True
O=c1c(-c2ccccc2)nc2cnc(Oc3ccccc3)nc2n1C1CC1	chembl_parent	CHEMBL1448138	18	True
O=c1c(-c2ccccc2)nc2cnc(Oc3ccccc3)nc2n1C[C@H]1CCCO1	chembl_parent	CHEMBL1361406	21	True
O=c1c(-c2ccccc2)nc2cnc(Oc3ccccc3)nc2n1Cc1cccs1	chembl_parent	CHEMBL1397623	14	True
O=c1c(-c2ccccc2)nc2cncnc2n1-c1ccccc1	chembl_parent	CHEMBL1321118	11	True
O=c1c(-c2ccccc2)nc2cncnc2n1C1CC1	chembl_parent	CHEMBL1533843	12	True
O=c1c(-c2ccccc2)nc2cncnc2n1Cc1ccc(F)cc1	chembl_parent	CHEMBL1513347	17	True
O=c1c(-c2ccccc2)nc2cncnc2n1Cc1ccccc1	chembl_parent	CHEMBL1593001	17	True
O=c1c(-c2ccccc2)nc2cncnc2n1Cc1ccccc1Cl	chembl_parent	CHEMBL1439631	10	True
O=c1c(-c2cccs2)nc2cnc(N3CCNCC3)nc2n1-c1ccccc1	chembl_parent	CHEMBL1355909	28	False
O=c1c(-c2cccs2)nc2cnc(N3CCNCC3)nc2n1C1CC1	chembl_parent	CHEMBL1316562	24	True
O=c1c(-c2cccs2)nc2cnc(N3CCNCC3)nc2n1CCc1ccccc1	chembl_parent	CHEMBL1487735	35	False
O=c1c(-c2cccs2)nc2cnc(N3CCNCC3)nc2n1Cc1cccs1	chembl_parent	CHEMBL1403488	36	False
O=c1c(-c2cccs2)nc2cnc(N3CCOCC3)nc2n1-c1ccccc1	chembl_parent	CHEMBL1524001	20	True
O=c1c(-c2cccs2)nc2cnc(N3CCOCC3)nc2n1CCc1ccccc1	chembl_parent	CHEMBL1316808	20	True
O=c1c(-c2cccs2)nc2cnc(N3CCOCC3)nc2n1Cc1ccc(F)cc1	chembl_parent	CHEMBL1358654	16	True
O=c1c(-c2cccs2)nc2cnc(N3CCOCC3)nc2n1Cc1cccs1	chembl_parent	CHEMBL1606369	17	True
O=c1c(-c2cccs2)nc2cnc(Nc3ccccc3)nc2n1C[C@H]1CCCO1	chembl_parent	CHEMBL1566571	21	True
O=c1c(-c2cccs2)nc2cnc(Oc3cccc(Cl)c3)nc2n1C1CC1	chembl_parent	CHEMBL1475146	21	True
O=c1c(-c2cccs2)nc2cnc(Oc3cccc(Cl)c3)nc2n1C[C@H]1CCCO1	chembl_parent	CHEMBL1356497	31	False
O=c1c(-c2cccs2)nc2cnc(Oc3ccccc3)nc2n1-c1ccccc1	chembl_parent	CHEMBL1512049	19	True
O=c1c(-c2cccs2)nc2cnc(Oc3ccccc3)nc2n1C1CC1	chembl_parent	CHEMBL1591272	22	True
O=c1c(-c2cccs2)nc2cnc(Oc3ccccc3)nc2n1Cc1cccs1	chembl_parent	CHEMBL1397192	18	True
O=c1c(-c2cccs2)nc2cncnc2n1-c1ccccc1	chembl_parent	CHEMBL1490139	26	False
O=c1c(-c2cccs2)nc2cncnc2n1C1CC1	chembl_parent	CHEMBL1358588	17	True
O=c1c(-c2cccs2)nc2cncnc2n1Cc1ccc(F)cc1	chembl_parent	CHEMBL1436054	18	True
O=c1c(-c2cccs2)nc2cncnc2n1Cc1ccccc1	chembl_parent	CHEMBL1515417	19	True
O=c1c(-c2nc3ccccc3s2)cccn1Cc1ccc(Cl)cc1	chembl_parent	CHEMBL1308408	39	False
O=c1c(-c2nc3ccccc3s2)cccn1Cc1ccccc1	chembl_parent	CHEMBL1584523	55	False
O=c1c(-c2nnc(SCc3ccc(Cl)c(Cl)c3)o2)cccn1Cc1ccccc1	chembl_parent	CHEMBL1327850	33	False
O=c1c(-c2nnc(SCc3ccc(Cl)cc3Cl)o2)cccn1Cc1ccccc1	chembl_parent	CHEMBL1544132	41	False
O=c1c(=O)c2cccc3ccc4cccc1c4c32	chembl_parent	CHEMBL2407183	4	True
O=c1c(CCc2ccccc2)nc2cnc(N3CCNCC3)nc2n1-c1ccccc1	chembl_parent	CHEMBL1552478	16	True
O=c1c(CCc2ccccc2)nc2cnc(N3CCNCC3)nc2n1C1CC1	chembl_parent	CHEMBL1434801	22	True
O=c1c(CCc2ccccc2)nc2cnc(N3CCNCC3)nc2n1CCc1ccccc1	chembl_parent	CHEMBL1398137	30	False
O=c1c(CCc2ccccc2)nc2cnc(N3CCNCC3)nc2n1Cc1ccc(F)cc1	chembl_parent	CHEMBL1557234	25	False
O=c1c(CCc2ccccc2)nc2cnc(N3CCNCC3)nc2n1Cc1cccs1	chembl_parent	CHEMBL1593337	18	True
O=c1c(CCc2ccccc2)nc2cnc(N3CCOCC3)nc2n1-c1ccccc1	chembl_parent	CHEMBL1552272	16	True
O=c1c(CCc2ccccc2)nc2cnc(N3CCOCC3)nc2n1C1CC1	chembl_parent	CHEMBL1357294	14	True
O=c1c(CCc2ccccc2)nc2cnc(N3CCOCC3)nc2n1CCc1ccccc1	chembl_parent	CHEMBL1437447	10	True
O=c1c(CCc2ccccc2)nc2cnc(N3CCOCC3)nc2n1C[C@H]1CCCO1	chembl_parent	CHEMBL1570134	13	True
O=c1c(CCc2ccccc2)nc2cnc(N3CCOCC3)nc2n1Cc1ccc(F)cc1	chembl_parent	CHEMBL1398978	15	True
O=c1c(CCc2ccccc2)nc2cnc(N3CCOCC3)nc2n1Cc1cccs1	chembl_parent	CHEMBL1355431	11	True
O=c1c(CCc2ccccc2)nc2cnc(Nc3ccccc3)nc2n1C[C@H]1CCCO1	chembl_parent	CHEMBL1356085	19	True
O=c1c(CCc2ccccc2)nc2cnc(Nc3ccccc3)nc2n1Cc1cccs1	chembl_parent	CHEMBL1592584	20	True
O=c1c(CCc2ccccc2)nc2cnc(Oc3cccc(Cl)c3)nc2n1C[C@H]1CCCO1	chembl_parent	CHEMBL1574106	15	True
O=c1c(CCc2ccccc2)nc2cnc(Oc3ccccc3)nc2n1C1CC1	chembl_parent	CHEMBL1603393	16	True
O=c1c(CCc2ccccc2)nc2cnc(Oc3ccccc3)nc2n1C[C@H]1CCCO1	chembl_parent	CHEMBL1475924	15	True
O=c1c(CCc2ccccc2)nc2cncnc2n1-c1ccccc1	chembl_parent	CHEMBL1515287	19	True
O=c1c(CCc2ccccc2)nc2cncnc2n1C1CC1	chembl_parent	CHEMBL1592760	12	True
O=c1c(CCc2ccccc2)nc2cncnc2n1Cc1ccc(F)cc1	chembl_parent	CHEMBL1555118	16	True
O=c1c(CCc2ccccc2)nc2cncnc2n1Cc1ccccc1	chembl_parent	CHEMBL1446649	16	True
O=c1c(CCc2ccccc2)nc2cncnc2n1Cc1ccccc1Cl	chembl_parent	CHEMBL1554569	14	True
O=c1c(Cc2ccccc2)c(O)nc2n1CCS2	chembl_parent	CHEMBL1558802	13	True
O=c1c(Cl)c(N2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)cnn1-c1cccc(Cl)c1	chembl_parent	CHEMBL1366562	21	True
O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12	chembl_parent	CHEMBL164	864	False
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	chembl_parent	CHEMBL50	2930	False
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12	chembl_parent	CHEMBL150	822	False
O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12	chembl_parent	CHEMBL28626	345	False
O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12	chembl_parent	CHEMBL309490	334	False
O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	chembl_parent	CHEMBL250450	396	False
O=c1c(Oc2ccccc2Br)c(C(F)(F)F)oc2c(CN3CCCC3)c(O)ccc12	chembl_parent	CHEMBL1706387	15	True
O=c1c([N+](=O)[O-])cc(C(F)(F)F)cn1Cc1c(Cl)cccc1Cl	chembl_parent	CHEMBL1575145	12	True
O=c1c2c(-c3ccc(Cl)cc3)csc2nc2n1CCC2	chembl_parent	CHEMBL1369939	13	True
O=c1c2c(-c3cccs3)csc2[nH]c(=S)n1-c1ccccc1	chembl_parent	CHEMBL1447245	30	False
O=c1c2c(-c3cccs3)csc2ncn1-c1ccc(Br)cc1	chembl_parent	CHEMBL1570083	23	True
O=c1c2c(O)cc(O)cc2oc2c(O)ccc(O)c12	chembl_parent	CHEMBL184574	32	False
O=c1c2c([nH]c3ccc(Br)cc13)CCCC2	chembl_parent	CHEMBL1487406	21	True
