smiles	valid_rdkit	canonical_smiles	inchi_key	inchi_key_connectivity	chembl_full_inchikey_match	chembl_connectivity_match	chembl_ids	rdkit_valid	rdkit_canonical_smiles	rdkit_inchi_key	rdkit_inchi_key_connectivity	rdkit_full_match	rdkit_connectivity_match	rdkit_chembl_ids	rdkit_error	chembl_standardized_valid	chembl_standardized_canonical_smiles	chembl_standardized_inchi_key	chembl_standardized_inchi_key_connectivity	chembl_standardized_full_match	chembl_standardized_connectivity_match	chembl_standardized_chembl_ids	chembl_standardized_error	chembl_parent_valid	chembl_parent_canonical_smiles	chembl_parent_inchi_key	chembl_parent_inchi_key_connectivity	chembl_parent_full_match	chembl_parent_connectivity_match	chembl_parent_chembl_ids	chembl_parent_error
NC(=O)C1CCN(c2nc(-c3cccc(F)c3)cs2)CC1	True	NC(=O)C1CCN(c2nc(-c3cccc(F)c3)cs2)CC1	MSTHFJSQYSEKCP-UHFFFAOYSA-N	MSTHFJSQYSEKCP	True	True	CHEMBL1729469	True	NC(=O)C1CCN(c2nc(-c3cccc(F)c3)cs2)CC1	MSTHFJSQYSEKCP-UHFFFAOYSA-N	MSTHFJSQYSEKCP	True	True	CHEMBL1729469		True	NC(=O)C1CCN(c2nc(-c3cccc(F)c3)cs2)CC1	MSTHFJSQYSEKCP-UHFFFAOYSA-N	MSTHFJSQYSEKCP	True	True	CHEMBL1729469		True	NC(=O)C1CCN(c2nc(-c3cccc(F)c3)cs2)CC1	MSTHFJSQYSEKCP-UHFFFAOYSA-N	MSTHFJSQYSEKCP	True	True	CHEMBL1729469	
NC(=O)C1CCN(c2nc(-c3cccc(N)c3)cs2)CC1	True	NC(=O)C1CCN(c2nc(-c3cccc(N)c3)cs2)CC1	ZIXOHZPFKBGAHV-UHFFFAOYSA-N	ZIXOHZPFKBGAHV	True	True	CHEMBL1726788	True	NC(=O)C1CCN(c2nc(-c3cccc(N)c3)cs2)CC1	ZIXOHZPFKBGAHV-UHFFFAOYSA-N	ZIXOHZPFKBGAHV	True	True	CHEMBL1726788		True	NC(=O)C1CCN(c2nc(-c3cccc(N)c3)cs2)CC1	ZIXOHZPFKBGAHV-UHFFFAOYSA-N	ZIXOHZPFKBGAHV	True	True	CHEMBL1726788		True	NC(=O)C1CCN(c2nc(-c3cccc(N)c3)cs2)CC1	ZIXOHZPFKBGAHV-UHFFFAOYSA-N	ZIXOHZPFKBGAHV	True	True	CHEMBL1726788	
NC(=O)C1CCN(c2nc(-c3cccc([N+](=O)[O-])c3)cs2)CC1	True	NC(=O)C1CCN(c2nc(-c3cccc([N+](=O)[O-])c3)cs2)CC1	RRUSJHDSUNWAGK-UHFFFAOYSA-N	RRUSJHDSUNWAGK	True	True	CHEMBL1715942	True	NC(=O)C1CCN(c2nc(-c3cccc([N+](=O)[O-])c3)cs2)CC1	RRUSJHDSUNWAGK-UHFFFAOYSA-N	RRUSJHDSUNWAGK	True	True	CHEMBL1715942		True	NC(=O)C1CCN(c2nc(-c3cccc([N+](=O)[O-])c3)cs2)CC1	RRUSJHDSUNWAGK-UHFFFAOYSA-N	RRUSJHDSUNWAGK	True	True	CHEMBL1715942		True	NC(=O)C1CCN(c2nc(-c3cccc([N+](=O)[O-])c3)cs2)CC1	RRUSJHDSUNWAGK-UHFFFAOYSA-N	RRUSJHDSUNWAGK	True	True	CHEMBL1715942	
NC(=O)C1CCN(c2nc(-c3cccc4ccccc34)cs2)CC1	True	NC(=O)C1CCN(c2nc(-c3cccc4ccccc34)cs2)CC1	YLLOLSCPHATDCQ-UHFFFAOYSA-N	YLLOLSCPHATDCQ	True	True	CHEMBL1719026	True	NC(=O)C1CCN(c2nc(-c3cccc4ccccc34)cs2)CC1	YLLOLSCPHATDCQ-UHFFFAOYSA-N	YLLOLSCPHATDCQ	True	True	CHEMBL1719026		True	NC(=O)C1CCN(c2nc(-c3cccc4ccccc34)cs2)CC1	YLLOLSCPHATDCQ-UHFFFAOYSA-N	YLLOLSCPHATDCQ	True	True	CHEMBL1719026		True	NC(=O)C1CCN(c2nc(-c3cccc4ccccc34)cs2)CC1	YLLOLSCPHATDCQ-UHFFFAOYSA-N	YLLOLSCPHATDCQ	True	True	CHEMBL1719026	
NC(=O)C1CCN(c2nc(-c3cccc4sc5ccccc5c34)cs2)CC1	True	NC(=O)C1CCN(c2nc(-c3cccc4sc5ccccc5c34)cs2)CC1	KHCKHEQXRGVGNS-UHFFFAOYSA-N	KHCKHEQXRGVGNS	True	True	CHEMBL1718978	True	NC(=O)C1CCN(c2nc(-c3cccc4sc5ccccc5c34)cs2)CC1	KHCKHEQXRGVGNS-UHFFFAOYSA-N	KHCKHEQXRGVGNS	True	True	CHEMBL1718978		True	NC(=O)C1CCN(c2nc(-c3cccc4sc5ccccc5c34)cs2)CC1	KHCKHEQXRGVGNS-UHFFFAOYSA-N	KHCKHEQXRGVGNS	True	True	CHEMBL1718978		True	NC(=O)C1CCN(c2nc(-c3cccc4sc5ccccc5c34)cs2)CC1	KHCKHEQXRGVGNS-UHFFFAOYSA-N	KHCKHEQXRGVGNS	True	True	CHEMBL1718978	
NC(=O)C1CCN(c2nc(-c3ccccc3)cs2)CC1	True	NC(=O)C1CCN(c2nc(-c3ccccc3)cs2)CC1	RJXZKISQBUFFDL-UHFFFAOYSA-N	RJXZKISQBUFFDL	True	True	CHEMBL1724248	True	NC(=O)C1CCN(c2nc(-c3ccccc3)cs2)CC1	RJXZKISQBUFFDL-UHFFFAOYSA-N	RJXZKISQBUFFDL	True	True	CHEMBL1724248		True	NC(=O)C1CCN(c2nc(-c3ccccc3)cs2)CC1	RJXZKISQBUFFDL-UHFFFAOYSA-N	RJXZKISQBUFFDL	True	True	CHEMBL1724248		True	NC(=O)C1CCN(c2nc(-c3ccccc3)cs2)CC1	RJXZKISQBUFFDL-UHFFFAOYSA-N	RJXZKISQBUFFDL	True	True	CHEMBL1724248	
NC(=O)C1CCN(c2nc(-c3ccccc3-c3ccccc3)cs2)CC1	True	NC(=O)C1CCN(c2nc(-c3ccccc3-c3ccccc3)cs2)CC1	QFMIVTDYAGAOMR-UHFFFAOYSA-N	QFMIVTDYAGAOMR	True	True	CHEMBL1314597	True	NC(=O)C1CCN(c2nc(-c3ccccc3-c3ccccc3)cs2)CC1	QFMIVTDYAGAOMR-UHFFFAOYSA-N	QFMIVTDYAGAOMR	True	True	CHEMBL1314597		True	NC(=O)C1CCN(c2nc(-c3ccccc3-c3ccccc3)cs2)CC1	QFMIVTDYAGAOMR-UHFFFAOYSA-N	QFMIVTDYAGAOMR	True	True	CHEMBL1314597		True	NC(=O)C1CCN(c2nc(-c3ccccc3-c3ccccc3)cs2)CC1	QFMIVTDYAGAOMR-UHFFFAOYSA-N	QFMIVTDYAGAOMR	True	True	CHEMBL1314597	
NC(=O)C1CCN(c2nc(-c3ccccc3Br)cs2)CC1	True	NC(=O)C1CCN(c2nc(-c3ccccc3Br)cs2)CC1	GCGODIBLJNMACP-UHFFFAOYSA-N	GCGODIBLJNMACP	True	True	CHEMBL1315103	True	NC(=O)C1CCN(c2nc(-c3ccccc3Br)cs2)CC1	GCGODIBLJNMACP-UHFFFAOYSA-N	GCGODIBLJNMACP	True	True	CHEMBL1315103		True	NC(=O)C1CCN(c2nc(-c3ccccc3Br)cs2)CC1	GCGODIBLJNMACP-UHFFFAOYSA-N	GCGODIBLJNMACP	True	True	CHEMBL1315103		True	NC(=O)C1CCN(c2nc(-c3ccccc3Br)cs2)CC1	GCGODIBLJNMACP-UHFFFAOYSA-N	GCGODIBLJNMACP	True	True	CHEMBL1315103	
NC(=O)C1CCN(c2nc(-c3ccccc3C(F)(F)F)cs2)CC1	True	NC(=O)C1CCN(c2nc(-c3ccccc3C(F)(F)F)cs2)CC1	IFJBWVUIUOWRDW-UHFFFAOYSA-N	IFJBWVUIUOWRDW	True	True	CHEMBL1619410	True	NC(=O)C1CCN(c2nc(-c3ccccc3C(F)(F)F)cs2)CC1	IFJBWVUIUOWRDW-UHFFFAOYSA-N	IFJBWVUIUOWRDW	True	True	CHEMBL1619410		True	NC(=O)C1CCN(c2nc(-c3ccccc3C(F)(F)F)cs2)CC1	IFJBWVUIUOWRDW-UHFFFAOYSA-N	IFJBWVUIUOWRDW	True	True	CHEMBL1619410		True	NC(=O)C1CCN(c2nc(-c3ccccc3C(F)(F)F)cs2)CC1	IFJBWVUIUOWRDW-UHFFFAOYSA-N	IFJBWVUIUOWRDW	True	True	CHEMBL1619410	
NC(=O)C1CCN(c2nc(-c3ccccc3Cl)cs2)CC1	True	NC(=O)C1CCN(c2nc(-c3ccccc3Cl)cs2)CC1	VSJCUOQWLFYQIB-UHFFFAOYSA-N	VSJCUOQWLFYQIB	True	True	CHEMBL1735975	True	NC(=O)C1CCN(c2nc(-c3ccccc3Cl)cs2)CC1	VSJCUOQWLFYQIB-UHFFFAOYSA-N	VSJCUOQWLFYQIB	True	True	CHEMBL1735975		True	NC(=O)C1CCN(c2nc(-c3ccccc3Cl)cs2)CC1	VSJCUOQWLFYQIB-UHFFFAOYSA-N	VSJCUOQWLFYQIB	True	True	CHEMBL1735975		True	NC(=O)C1CCN(c2nc(-c3ccccc3Cl)cs2)CC1	VSJCUOQWLFYQIB-UHFFFAOYSA-N	VSJCUOQWLFYQIB	True	True	CHEMBL1735975	
NC(=O)C1CCN(c2nc(-c3ccccc3F)cs2)CC1	True	NC(=O)C1CCN(c2nc(-c3ccccc3F)cs2)CC1	SNVZCGFLARAIGC-UHFFFAOYSA-N	SNVZCGFLARAIGC	True	True	CHEMBL1397563	True	NC(=O)C1CCN(c2nc(-c3ccccc3F)cs2)CC1	SNVZCGFLARAIGC-UHFFFAOYSA-N	SNVZCGFLARAIGC	True	True	CHEMBL1397563		True	NC(=O)C1CCN(c2nc(-c3ccccc3F)cs2)CC1	SNVZCGFLARAIGC-UHFFFAOYSA-N	SNVZCGFLARAIGC	True	True	CHEMBL1397563		True	NC(=O)C1CCN(c2nc(-c3ccccc3F)cs2)CC1	SNVZCGFLARAIGC-UHFFFAOYSA-N	SNVZCGFLARAIGC	True	True	CHEMBL1397563	
NC(=O)C1CCN(c2nc(-c3ccccc3N)cs2)CC1	True	NC(=O)C1CCN(c2nc(-c3ccccc3N)cs2)CC1	AEZVXIJUEQMWAL-UHFFFAOYSA-N	AEZVXIJUEQMWAL	True	True	CHEMBL1596111	True	NC(=O)C1CCN(c2nc(-c3ccccc3N)cs2)CC1	AEZVXIJUEQMWAL-UHFFFAOYSA-N	AEZVXIJUEQMWAL	True	True	CHEMBL1596111		True	NC(=O)C1CCN(c2nc(-c3ccccc3N)cs2)CC1	AEZVXIJUEQMWAL-UHFFFAOYSA-N	AEZVXIJUEQMWAL	True	True	CHEMBL1596111		True	NC(=O)C1CCN(c2nc(-c3ccccc3N)cs2)CC1	AEZVXIJUEQMWAL-UHFFFAOYSA-N	AEZVXIJUEQMWAL	True	True	CHEMBL1596111	
NC(=O)C1CCN(c2nc(-c3ccccc3[N+](=O)[O-])cs2)CC1	True	NC(=O)C1CCN(c2nc(-c3ccccc3[N+](=O)[O-])cs2)CC1	QVHZMVMCGBRRAM-UHFFFAOYSA-N	QVHZMVMCGBRRAM	True	True	CHEMBL1736731	True	NC(=O)C1CCN(c2nc(-c3ccccc3[N+](=O)[O-])cs2)CC1	QVHZMVMCGBRRAM-UHFFFAOYSA-N	QVHZMVMCGBRRAM	True	True	CHEMBL1736731		True	NC(=O)C1CCN(c2nc(-c3ccccc3[N+](=O)[O-])cs2)CC1	QVHZMVMCGBRRAM-UHFFFAOYSA-N	QVHZMVMCGBRRAM	True	True	CHEMBL1736731		True	NC(=O)C1CCN(c2nc(-c3ccccc3[N+](=O)[O-])cs2)CC1	QVHZMVMCGBRRAM-UHFFFAOYSA-N	QVHZMVMCGBRRAM	True	True	CHEMBL1736731	
NC(=O)C1CCN(c2nc(-c3cccnc3)cs2)CC1	True	NC(=O)C1CCN(c2nc(-c3cccnc3)cs2)CC1	SWUZBOOWBIPZQL-UHFFFAOYSA-N	SWUZBOOWBIPZQL	True	True	CHEMBL1575049	True	NC(=O)C1CCN(c2nc(-c3cccnc3)cs2)CC1	SWUZBOOWBIPZQL-UHFFFAOYSA-N	SWUZBOOWBIPZQL	True	True	CHEMBL1575049		True	NC(=O)C1CCN(c2nc(-c3cccnc3)cs2)CC1	SWUZBOOWBIPZQL-UHFFFAOYSA-N	SWUZBOOWBIPZQL	True	True	CHEMBL1575049		True	NC(=O)C1CCN(c2nc(-c3cccnc3)cs2)CC1	SWUZBOOWBIPZQL-UHFFFAOYSA-N	SWUZBOOWBIPZQL	True	True	CHEMBL1575049	
NC(=O)C1CCN(c2nc(-c3cccs3)cs2)CC1	True	NC(=O)C1CCN(c2nc(-c3cccs3)cs2)CC1	QOTJQGNVTQYBTC-UHFFFAOYSA-N	QOTJQGNVTQYBTC	True	True	CHEMBL1476918	True	NC(=O)C1CCN(c2nc(-c3cccs3)cs2)CC1	QOTJQGNVTQYBTC-UHFFFAOYSA-N	QOTJQGNVTQYBTC	True	True	CHEMBL1476918		True	NC(=O)C1CCN(c2nc(-c3cccs3)cs2)CC1	QOTJQGNVTQYBTC-UHFFFAOYSA-N	QOTJQGNVTQYBTC	True	True	CHEMBL1476918		True	NC(=O)C1CCN(c2nc(-c3cccs3)cs2)CC1	QOTJQGNVTQYBTC-UHFFFAOYSA-N	QOTJQGNVTQYBTC	True	True	CHEMBL1476918	
NC(=O)C1CCN(c2ncc(-c3ccc(Br)cc3)s2)CC1	True	NC(=O)C1CCN(c2ncc(-c3ccc(Br)cc3)s2)CC1	FSVFXQYJUZVMHJ-UHFFFAOYSA-N	FSVFXQYJUZVMHJ	True	True	CHEMBL1726917	True	NC(=O)C1CCN(c2ncc(-c3ccc(Br)cc3)s2)CC1	FSVFXQYJUZVMHJ-UHFFFAOYSA-N	FSVFXQYJUZVMHJ	True	True	CHEMBL1726917		True	NC(=O)C1CCN(c2ncc(-c3ccc(Br)cc3)s2)CC1	FSVFXQYJUZVMHJ-UHFFFAOYSA-N	FSVFXQYJUZVMHJ	True	True	CHEMBL1726917		True	NC(=O)C1CCN(c2ncc(-c3ccc(Br)cc3)s2)CC1	FSVFXQYJUZVMHJ-UHFFFAOYSA-N	FSVFXQYJUZVMHJ	True	True	CHEMBL1726917	
NC(=O)C1CCN(c2ncc(-c3ccc(Cl)cc3)s2)CC1	True	NC(=O)C1CCN(c2ncc(-c3ccc(Cl)cc3)s2)CC1	QAZRFNUVFWZHRN-UHFFFAOYSA-N	QAZRFNUVFWZHRN	True	True	CHEMBL1715981	True	NC(=O)C1CCN(c2ncc(-c3ccc(Cl)cc3)s2)CC1	QAZRFNUVFWZHRN-UHFFFAOYSA-N	QAZRFNUVFWZHRN	True	True	CHEMBL1715981		True	NC(=O)C1CCN(c2ncc(-c3ccc(Cl)cc3)s2)CC1	QAZRFNUVFWZHRN-UHFFFAOYSA-N	QAZRFNUVFWZHRN	True	True	CHEMBL1715981		True	NC(=O)C1CCN(c2ncc(-c3ccc(Cl)cc3)s2)CC1	QAZRFNUVFWZHRN-UHFFFAOYSA-N	QAZRFNUVFWZHRN	True	True	CHEMBL1715981	
NC(=O)C1CCN(c2ncc(-c3ccc4c(c3)OC(F)(F)O4)s2)CC1	True	NC(=O)C1CCN(c2ncc(-c3ccc4c(c3)OC(F)(F)O4)s2)CC1	DDLCYSXDTSCUGY-UHFFFAOYSA-N	DDLCYSXDTSCUGY	True	True	CHEMBL1726204	True	NC(=O)C1CCN(c2ncc(-c3ccc4c(c3)OC(F)(F)O4)s2)CC1	DDLCYSXDTSCUGY-UHFFFAOYSA-N	DDLCYSXDTSCUGY	True	True	CHEMBL1726204		True	NC(=O)C1CCN(c2ncc(-c3ccc4c(c3)OC(F)(F)O4)s2)CC1	DDLCYSXDTSCUGY-UHFFFAOYSA-N	DDLCYSXDTSCUGY	True	True	CHEMBL1726204		True	NC(=O)C1CCN(c2ncc(-c3ccc4c(c3)OC(F)(F)O4)s2)CC1	DDLCYSXDTSCUGY-UHFFFAOYSA-N	DDLCYSXDTSCUGY	True	True	CHEMBL1726204	
NC(=O)C1CCN(c2ncc(-c3ccc4c(c3)OCCO4)s2)CC1	True	NC(=O)C1CCN(c2ncc(-c3ccc4c(c3)OCCO4)s2)CC1	DSVAEAUNOGNSKT-UHFFFAOYSA-N	DSVAEAUNOGNSKT	True	True	CHEMBL1704414	True	NC(=O)C1CCN(c2ncc(-c3ccc4c(c3)OCCO4)s2)CC1	DSVAEAUNOGNSKT-UHFFFAOYSA-N	DSVAEAUNOGNSKT	True	True	CHEMBL1704414		True	NC(=O)C1CCN(c2ncc(-c3ccc4c(c3)OCCO4)s2)CC1	DSVAEAUNOGNSKT-UHFFFAOYSA-N	DSVAEAUNOGNSKT	True	True	CHEMBL1704414		True	NC(=O)C1CCN(c2ncc(-c3ccc4c(c3)OCCO4)s2)CC1	DSVAEAUNOGNSKT-UHFFFAOYSA-N	DSVAEAUNOGNSKT	True	True	CHEMBL1704414	
NC(=O)C1CCN(c2ncc(-c3ccc4c(c3)OCO4)s2)CC1	True	NC(=O)C1CCN(c2ncc(-c3ccc4c(c3)OCO4)s2)CC1	VTCJZEIDWGDZPP-UHFFFAOYSA-N	VTCJZEIDWGDZPP	True	True	CHEMBL1736566	True	NC(=O)C1CCN(c2ncc(-c3ccc4c(c3)OCO4)s2)CC1	VTCJZEIDWGDZPP-UHFFFAOYSA-N	VTCJZEIDWGDZPP	True	True	CHEMBL1736566		True	NC(=O)C1CCN(c2ncc(-c3ccc4c(c3)OCO4)s2)CC1	VTCJZEIDWGDZPP-UHFFFAOYSA-N	VTCJZEIDWGDZPP	True	True	CHEMBL1736566		True	NC(=O)C1CCN(c2ncc(-c3ccc4c(c3)OCO4)s2)CC1	VTCJZEIDWGDZPP-UHFFFAOYSA-N	VTCJZEIDWGDZPP	True	True	CHEMBL1736566	
NC(=O)C1CCN(c2ncc(-c3cccc(F)c3)s2)CC1	True	NC(=O)C1CCN(c2ncc(-c3cccc(F)c3)s2)CC1	JJRYOSRUJQWEBM-UHFFFAOYSA-N	JJRYOSRUJQWEBM	True	True	CHEMBL1706154	True	NC(=O)C1CCN(c2ncc(-c3cccc(F)c3)s2)CC1	JJRYOSRUJQWEBM-UHFFFAOYSA-N	JJRYOSRUJQWEBM	True	True	CHEMBL1706154		True	NC(=O)C1CCN(c2ncc(-c3cccc(F)c3)s2)CC1	JJRYOSRUJQWEBM-UHFFFAOYSA-N	JJRYOSRUJQWEBM	True	True	CHEMBL1706154		True	NC(=O)C1CCN(c2ncc(-c3cccc(F)c3)s2)CC1	JJRYOSRUJQWEBM-UHFFFAOYSA-N	JJRYOSRUJQWEBM	True	True	CHEMBL1706154	
NC(=O)C1CCN(c2ncc(-c3cccc(N4CCCC4)c3)s2)CC1	True	NC(=O)C1CCN(c2ncc(-c3cccc(N4CCCC4)c3)s2)CC1	BQNCJGIWXCJMIC-UHFFFAOYSA-N	BQNCJGIWXCJMIC	True	True	CHEMBL1714107	True	NC(=O)C1CCN(c2ncc(-c3cccc(N4CCCC4)c3)s2)CC1	BQNCJGIWXCJMIC-UHFFFAOYSA-N	BQNCJGIWXCJMIC	True	True	CHEMBL1714107		True	NC(=O)C1CCN(c2ncc(-c3cccc(N4CCCC4)c3)s2)CC1	BQNCJGIWXCJMIC-UHFFFAOYSA-N	BQNCJGIWXCJMIC	True	True	CHEMBL1714107		True	NC(=O)C1CCN(c2ncc(-c3cccc(N4CCCC4)c3)s2)CC1	BQNCJGIWXCJMIC-UHFFFAOYSA-N	BQNCJGIWXCJMIC	True	True	CHEMBL1714107	
NC(=O)C1CCN(c2ncc(-c3cccc(N4CCCCC4)c3)s2)CC1	True	NC(=O)C1CCN(c2ncc(-c3cccc(N4CCCCC4)c3)s2)CC1	ILZWRVXSUIGJNH-UHFFFAOYSA-N	ILZWRVXSUIGJNH	True	True	CHEMBL1716468	True	NC(=O)C1CCN(c2ncc(-c3cccc(N4CCCCC4)c3)s2)CC1	ILZWRVXSUIGJNH-UHFFFAOYSA-N	ILZWRVXSUIGJNH	True	True	CHEMBL1716468		True	NC(=O)C1CCN(c2ncc(-c3cccc(N4CCCCC4)c3)s2)CC1	ILZWRVXSUIGJNH-UHFFFAOYSA-N	ILZWRVXSUIGJNH	True	True	CHEMBL1716468		True	NC(=O)C1CCN(c2ncc(-c3cccc(N4CCCCC4)c3)s2)CC1	ILZWRVXSUIGJNH-UHFFFAOYSA-N	ILZWRVXSUIGJNH	True	True	CHEMBL1716468	
NC(=O)C1CCN(c2ncc(-c3cccc(N4CCOCC4)c3)s2)CC1	True	NC(=O)C1CCN(c2ncc(-c3cccc(N4CCOCC4)c3)s2)CC1	JZDUZGZDWCJSCR-UHFFFAOYSA-N	JZDUZGZDWCJSCR	True	True	CHEMBL1717698	True	NC(=O)C1CCN(c2ncc(-c3cccc(N4CCOCC4)c3)s2)CC1	JZDUZGZDWCJSCR-UHFFFAOYSA-N	JZDUZGZDWCJSCR	True	True	CHEMBL1717698		True	NC(=O)C1CCN(c2ncc(-c3cccc(N4CCOCC4)c3)s2)CC1	JZDUZGZDWCJSCR-UHFFFAOYSA-N	JZDUZGZDWCJSCR	True	True	CHEMBL1717698		True	NC(=O)C1CCN(c2ncc(-c3cccc(N4CCOCC4)c3)s2)CC1	JZDUZGZDWCJSCR-UHFFFAOYSA-N	JZDUZGZDWCJSCR	True	True	CHEMBL1717698	
NC(=O)C1CCN(c2ncc(Br)cn2)CC1	True	NC(=O)C1CCN(c2ncc(Br)cn2)CC1	IQEKFMHTHZFUKM-UHFFFAOYSA-N	IQEKFMHTHZFUKM	True	True	CHEMBL1822501	True	NC(=O)C1CCN(c2ncc(Br)cn2)CC1	IQEKFMHTHZFUKM-UHFFFAOYSA-N	IQEKFMHTHZFUKM	True	True	CHEMBL1822501		True	NC(=O)C1CCN(c2ncc(Br)cn2)CC1	IQEKFMHTHZFUKM-UHFFFAOYSA-N	IQEKFMHTHZFUKM	True	True	CHEMBL1822501		True	NC(=O)C1CCN(c2ncc(Br)cn2)CC1	IQEKFMHTHZFUKM-UHFFFAOYSA-N	IQEKFMHTHZFUKM	True	True	CHEMBL1822501	
NC(=O)C1CCN(c2nccc(-c3ccc(Br)cc3)n2)CC1	True	NC(=O)C1CCN(c2nccc(-c3ccc(Br)cc3)n2)CC1	ZVWJJKQFFSVBGY-UHFFFAOYSA-N	ZVWJJKQFFSVBGY	True	True	CHEMBL1702972	True	NC(=O)C1CCN(c2nccc(-c3ccc(Br)cc3)n2)CC1	ZVWJJKQFFSVBGY-UHFFFAOYSA-N	ZVWJJKQFFSVBGY	True	True	CHEMBL1702972		True	NC(=O)C1CCN(c2nccc(-c3ccc(Br)cc3)n2)CC1	ZVWJJKQFFSVBGY-UHFFFAOYSA-N	ZVWJJKQFFSVBGY	True	True	CHEMBL1702972		True	NC(=O)C1CCN(c2nccc(-c3ccc(Br)cc3)n2)CC1	ZVWJJKQFFSVBGY-UHFFFAOYSA-N	ZVWJJKQFFSVBGY	True	True	CHEMBL1702972	
NC(=O)C1CCN(c2nccc(-c3ccc4c(c3)OCCCO4)n2)CC1	True	NC(=O)C1CCN(c2nccc(-c3ccc4c(c3)OCCCO4)n2)CC1	VIIRWULBAHZBEI-UHFFFAOYSA-N	VIIRWULBAHZBEI	True	True	CHEMBL1724605	True	NC(=O)C1CCN(c2nccc(-c3ccc4c(c3)OCCCO4)n2)CC1	VIIRWULBAHZBEI-UHFFFAOYSA-N	VIIRWULBAHZBEI	True	True	CHEMBL1724605		True	NC(=O)C1CCN(c2nccc(-c3ccc4c(c3)OCCCO4)n2)CC1	VIIRWULBAHZBEI-UHFFFAOYSA-N	VIIRWULBAHZBEI	True	True	CHEMBL1724605		True	NC(=O)C1CCN(c2nccc(-c3ccc4c(c3)OCCCO4)n2)CC1	VIIRWULBAHZBEI-UHFFFAOYSA-N	VIIRWULBAHZBEI	True	True	CHEMBL1724605	
NC(=O)C1CCN(c2nccc(-c3ccc4c(c3)OCCO4)n2)CC1	True	NC(=O)C1CCN(c2nccc(-c3ccc4c(c3)OCCO4)n2)CC1	FJIMDBQFZAPZDA-UHFFFAOYSA-N	FJIMDBQFZAPZDA	True	True	CHEMBL1720657	True	NC(=O)C1CCN(c2nccc(-c3ccc4c(c3)OCCO4)n2)CC1	FJIMDBQFZAPZDA-UHFFFAOYSA-N	FJIMDBQFZAPZDA	True	True	CHEMBL1720657		True	NC(=O)C1CCN(c2nccc(-c3ccc4c(c3)OCCO4)n2)CC1	FJIMDBQFZAPZDA-UHFFFAOYSA-N	FJIMDBQFZAPZDA	True	True	CHEMBL1720657		True	NC(=O)C1CCN(c2nccc(-c3ccc4c(c3)OCCO4)n2)CC1	FJIMDBQFZAPZDA-UHFFFAOYSA-N	FJIMDBQFZAPZDA	True	True	CHEMBL1720657	
NC(=O)C1CCN(c2nccc(Cl)n2)CC1	True	NC(=O)C1CCN(c2nccc(Cl)n2)CC1	AZKYPLPPGRGGMZ-UHFFFAOYSA-N	AZKYPLPPGRGGMZ	True	True	CHEMBL1822502	True	NC(=O)C1CCN(c2nccc(Cl)n2)CC1	AZKYPLPPGRGGMZ-UHFFFAOYSA-N	AZKYPLPPGRGGMZ	True	True	CHEMBL1822502		True	NC(=O)C1CCN(c2nccc(Cl)n2)CC1	AZKYPLPPGRGGMZ-UHFFFAOYSA-N	AZKYPLPPGRGGMZ	True	True	CHEMBL1822502		True	NC(=O)C1CCN(c2nccc(Cl)n2)CC1	AZKYPLPPGRGGMZ-UHFFFAOYSA-N	AZKYPLPPGRGGMZ	True	True	CHEMBL1822502	
NC(=O)C1CCN(c2ncnc(-c3ccc4c(c3)OCCCO4)n2)CC1	True	NC(=O)C1CCN(c2ncnc(-c3ccc4c(c3)OCCCO4)n2)CC1	IJSYRCPDCWFYCF-UHFFFAOYSA-N	IJSYRCPDCWFYCF	True	True	CHEMBL1729260	True	NC(=O)C1CCN(c2ncnc(-c3ccc4c(c3)OCCCO4)n2)CC1	IJSYRCPDCWFYCF-UHFFFAOYSA-N	IJSYRCPDCWFYCF	True	True	CHEMBL1729260		True	NC(=O)C1CCN(c2ncnc(-c3ccc4c(c3)OCCCO4)n2)CC1	IJSYRCPDCWFYCF-UHFFFAOYSA-N	IJSYRCPDCWFYCF	True	True	CHEMBL1729260		True	NC(=O)C1CCN(c2ncnc(-c3ccc4c(c3)OCCCO4)n2)CC1	IJSYRCPDCWFYCF-UHFFFAOYSA-N	IJSYRCPDCWFYCF	True	True	CHEMBL1729260	
NC(=O)C1CCN(c2nnc(-c3ccc(Br)cc3)s2)CC1	True	NC(=O)C1CCN(c2nnc(-c3ccc(Br)cc3)s2)CC1	KYMCGVZYRLXMKQ-UHFFFAOYSA-N	KYMCGVZYRLXMKQ	True	True	CHEMBL1714183	True	NC(=O)C1CCN(c2nnc(-c3ccc(Br)cc3)s2)CC1	KYMCGVZYRLXMKQ-UHFFFAOYSA-N	KYMCGVZYRLXMKQ	True	True	CHEMBL1714183		True	NC(=O)C1CCN(c2nnc(-c3ccc(Br)cc3)s2)CC1	KYMCGVZYRLXMKQ-UHFFFAOYSA-N	KYMCGVZYRLXMKQ	True	True	CHEMBL1714183		True	NC(=O)C1CCN(c2nnc(-c3ccc(Br)cc3)s2)CC1	KYMCGVZYRLXMKQ-UHFFFAOYSA-N	KYMCGVZYRLXMKQ	True	True	CHEMBL1714183	
