smiles	canonical_smiles	inchi_key	inchi_key_connectivity	chembl_connectivity_match	error
COc1cccc(/C(O)=C2/C(=O)C(=O)N(c3ccccn3)C2c2ccc(OC)c(OC)c2)c1	COc1cccc(/C(O)=C2/C(=O)C(=O)N(c3ccccn3)C2c2ccc(OC)c(OC)c2)c1	GPDIGEPFFOOKNT-LNVKXUELSA-N	GPDIGEPFFOOKNT	False	
COc1cccc(/C=C/c2ccc([N+](=O)[O-])cc2)c1	COc1cccc(/C=C/c2ccc([N+](=O)[O-])cc2)c1	ZKWGCQHPGYOCSV-AATRIKPKSA-N	ZKWGCQHPGYOCSV	False	
COc1cccc(C(=O)CBr)c1	COc1cccc(C(=O)CBr)c1	IOOHBIFQNQQUFI-UHFFFAOYSA-N	IOOHBIFQNQQUFI	False	
COc1cccc(C(=O)Nc2ccc([S+](=O)([O-])Nc3nccs3)cc2)c1O	COc1cccc(C(=O)Nc2ccc([S+](=O)([O-])Nc3nccs3)cc2)c1O	CGXCDXHTIXQTAL-UHFFFAOYSA-N	CGXCDXHTIXQTAL	False	
COc1cccc(C(=O)Nc2ccc3c(N4CCOCC4)ncnc3c2)c1	COc1cccc(C(=O)Nc2ccc3c(N4CCOCC4)ncnc3c2)c1	OLTWYYGEWWCILX-UHFFFAOYSA-N	OLTWYYGEWWCILX	False	
COc1cccc(C(=O)Nc2ccccc2C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)c1	COc1cccc(C(=O)Nc2ccccc2C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)c1	WBXVHLSYSDEFTQ-UHFFFAOYSA-N	WBXVHLSYSDEFTQ	False	
COc1cccc(C(=O)ON(OCc2ccccc2)C(=O)c2ccccc2)c1	COc1cccc(C(=O)ON(OCc2ccccc2)C(=O)c2ccccc2)c1	ZMLOMSFRBFPXDM-UHFFFAOYSA-N	ZMLOMSFRBFPXDM	False	
COc1cccc(CC(=O)Nc2nc(-c3ccc4c(c3)CCN4C(=O)c3ccccc3C)c(C)s2)c1	COc1cccc(CC(=O)Nc2nc(-c3ccc4c(c3)CCN4C(=O)c3ccccc3C)c(C)s2)c1	PIUSJQFWSGXDCV-UHFFFAOYSA-N	PIUSJQFWSGXDCV	False	
COc1cccc(CN(C)C)c1	COc1cccc(CN(C)C)c1	IENUHHADGQLQLU-UHFFFAOYSA-N	IENUHHADGQLQLU	False	
COc1cccc(CN(C)c2ccc([S+](=O)([O-])Nc3nccs3)cc2)c1O	COc1cccc(CN(C)c2ccc([S+](=O)([O-])Nc3nccs3)cc2)c1O	QEZVMVFFMHEFPR-UHFFFAOYSA-N	QEZVMVFFMHEFPR	False	
COc1cccc(CN2C3c4ccccc4-c4ccccc4C32)c1	COc1cccc(CN2C3c4ccccc4-c4ccccc4C32)c1	CPYLCHDPRMGPEE-UHFFFAOYSA-N	CPYLCHDPRMGPEE	False	
COc1cccc(CN2CCC(C(N)=O)CC2)c1	COc1cccc(CN2CCC(C(N)=O)CC2)c1	WXCVYHZGCBQABJ-UHFFFAOYSA-N	WXCVYHZGCBQABJ	False	
COc1cccc(CNC(=O)c2c(OC)cc(=O)n3c2CCN(C(=O)c2ccc(C)cc2C)CC3)c1	COc1cccc(CNC(=O)c2c(OC)cc(=O)n3c2CCN(C(=O)c2ccc(C)cc2C)CC3)c1	ACBNSARAVGABGJ-UHFFFAOYSA-N	ACBNSARAVGABGJ	False	
COc1cccc(CNc2ccc(C(=O)Nc3nccs3)cc2)c1O	COc1cccc(CNc2ccc(C(=O)Nc3nccs3)cc2)c1O	HFDCWUFBFUUQGY-UHFFFAOYSA-N	HFDCWUFBFUUQGY	False	
COc1cccc(CNc2ccc([S+](=O)([O-])Nc3cc4ccccc4s3)cc2)c1O	COc1cccc(CNc2ccc([S+](=O)([O-])Nc3cc4ccccc4s3)cc2)c1O	TUXLMGBUIPGJPP-UHFFFAOYSA-N	TUXLMGBUIPGJPP	False	
COc1cccc(N2CCN(C[C@H](O)c3oc4ccccc4c3CCc3ccccc3)CC2)c1	COc1cccc(N2CCN(C[C@H](O)c3oc4ccccc4c3CCc3ccccc3)CC2)c1	BIAZVRKZEXGRJT-MHZLTWQESA-N	BIAZVRKZEXGRJT	False	
COc1cccc(NC(=O)c2csc([N+](=O)[O-])c2)c1	COc1cccc(NC(=O)c2csc([N+](=O)[O-])c2)c1	CDXQGIWEWRPRRL-UHFFFAOYSA-N	CDXQGIWEWRPRRL	False	
COc1cccc([C@@H]2CCOC[C@@H]2C(=O)O)c1	COc1cccc([C@@H]2CCOC[C@@H]2C(=O)O)c1	RGWPZWUASAWZRN-RYUDHWBXSA-N	RGWPZWUASAWZRN	False	
COc1cccc([C@@H]2CCOC[C@@H]2N)c1	COc1cccc([C@@H]2CCOC[C@@H]2N)c1	RNGNQMRREZVUSH-RYUDHWBXSA-N	RNGNQMRREZVUSH	False	
COc1cccc([N+](=O)[O-])c1	COc1cccc([N+](=O)[O-])c1	WGYFINWERLNPHR-UHFFFAOYSA-N	WGYFINWERLNPHR	False	
COc1cccc2c(=O)c3ccccc3n(CCCCCl)c12	COc1cccc2c(=O)c3ccccc3n(CCCCCl)c12	STXRGRURFZUNSD-UHFFFAOYSA-N	STXRGRURFZUNSD	False	
COc1cccc2c(=O)c3ccccc3n(CCCCN(CCO)CCO)c12	COc1cccc2c(=O)c3ccccc3n(CCCCN(CCO)CCO)c12	XXPLCUOVAJJZBW-UHFFFAOYSA-N	XXPLCUOVAJJZBW	False	
COc1cccc2c(=O)c3ccccc3n(CCCCN3CCCCC3)c12	COc1cccc2c(=O)c3ccccc3n(CCCCN3CCCCC3)c12	GJRRKXKQUKYBJZ-UHFFFAOYSA-N	GJRRKXKQUKYBJZ	False	
COc1cccc2c(=O)c3ccccc3n(CCCCN3CCN(C)CC3)c12	COc1cccc2c(=O)c3ccccc3n(CCCCN3CCN(C)CC3)c12	IYXDUJHABAVRKW-UHFFFAOYSA-N	IYXDUJHABAVRKW	False	
COc1cccc2c(=O)c3ccccc3n(CCCCN3CCOCC3)c12	COc1cccc2c(=O)c3ccccc3n(CCCCN3CCOCC3)c12	IIPOXZNHNZOGCF-UHFFFAOYSA-N	IIPOXZNHNZOGCF	False	
COc1cccc2c(=O)c3ccccc3n(CCCCl)c12	COc1cccc2c(=O)c3ccccc3n(CCCCl)c12	BVWCUBSPCIOZMV-UHFFFAOYSA-N	BVWCUBSPCIOZMV	False	
COc1cccc2c(=O)c3ccccc3n(CCCN(CCO)CCO)c12	COc1cccc2c(=O)c3ccccc3n(CCCN(CCO)CCO)c12	JTDZTLRBUPXUNA-UHFFFAOYSA-N	JTDZTLRBUPXUNA	False	
COc1cccc2c(=O)c3ccccc3n(CCCN3CCCCC3)c12	COc1cccc2c(=O)c3ccccc3n(CCCN3CCCCC3)c12	UNJRXPITWOBWOP-UHFFFAOYSA-N	UNJRXPITWOBWOP	False	
COc1cccc2c(=O)c3ccccc3n(CCCN3CCN(C)CC3)c12	COc1cccc2c(=O)c3ccccc3n(CCCN3CCN(C)CC3)c12	YRFOQAMXWGQJFO-UHFFFAOYSA-N	YRFOQAMXWGQJFO	False	
COc1cccc2c(=O)c3ccccc3n(CCCN3CCN(CCO)CC3)c12	COc1cccc2c(=O)c3ccccc3n(CCCN3CCN(CCO)CC3)c12	FDQLZEIHAARJJI-UHFFFAOYSA-N	FDQLZEIHAARJJI	False	
COc1cccc2c(=O)c3ccccc3n(CCCN3CCOCC3)c12	COc1cccc2c(=O)c3ccccc3n(CCCN3CCOCC3)c12	GHNDJWWCNRBDCP-UHFFFAOYSA-N	GHNDJWWCNRBDCP	False	
COc1cccc2c(NCCCNCCCl)c3ccccc3nc12	COc1cccc2c(NCCCNCCCl)c3ccccc3nc12	YGGULVUHCHQZKZ-UHFFFAOYSA-N	YGGULVUHCHQZKZ	False	
COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)C(=O)CC(O)(C(C)=O)C4	COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)C(=O)CC(O)(C(C)=O)C4	JUEDFCNBUISYMF-UHFFFAOYSA-N	JUEDFCNBUISYMF	False	
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C(OC1CC(N(C)C)C(O)C(C)O1)CC(O)(C(=O)CO)C3	COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C(OC1CC(N(C)C)C(O)C(C)O1)CC(O)(C(=O)CO)C3	GCTDNKDBEKYVPV-UHFFFAOYSA-N	GCTDNKDBEKYVPV	False	
COc1cccc2c1C(=O)c1ccccc1C2=O	COc1cccc2c1C(=O)c1ccccc1C2=O	CQGDBBBZCJYDRY-UHFFFAOYSA-N	CQGDBBBZCJYDRY	False	
COc1cccc2c1C1(C)OOC1(C)O2	COc1cccc2c1C1(C)OOC1(C)O2	AMBRBRILSDZRQV-UHFFFAOYSA-N	AMBRBRILSDZRQV	False	
COc1cccc2c1CC([N+](=O)[O-])c1ccc3c(c1-2)OCO3	COc1cccc2c1CC([N+](=O)[O-])c1ccc3c(c1-2)OCO3	JFUKUGZCEVFZHX-UHFFFAOYSA-N	JFUKUGZCEVFZHX	False	
COc1cccc2c1OC1(C)OOC21C	COc1cccc2c1OC1(C)OOC21C	CKRNPDKZKRGKBN-UHFFFAOYSA-N	CKRNPDKZKRGKBN	False	
COc1cccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	COc1cccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	GIDCUQKCIZAUKW-BSTKLLGTSA-N	GIDCUQKCIZAUKW	False	
COc1cccc2sc(NC(=O)CCl)nc12	COc1cccc2sc(NC(=O)CCl)nc12	ASXAPLGADHCULA-UHFFFAOYSA-N	ASXAPLGADHCULA	False	
COc1ccccc1-c1[nH]nc2ncc(-c3ccc(C)cc3)nc12	COc1ccccc1-c1[nH]nc2ncc(-c3ccc(C)cc3)nc12	KJYQCXRQOTZFLE-UHFFFAOYSA-N	KJYQCXRQOTZFLE	False	
COc1ccccc1-c1cc2c(ccn2C)c(C(=O)NCC2CCN(C)C(=O)C2)n1	COc1ccccc1-c1cc2c(ccn2C)c(C(=O)NCC2CCN(C)C(=O)C2)n1	CDSBSYPUMKQXOQ-UHFFFAOYSA-N	CDSBSYPUMKQXOQ	False	
COc1ccccc1-c1nnco1	COc1ccccc1-c1nnco1	CMZBFAJLBDAJMC-UHFFFAOYSA-N	CMZBFAJLBDAJMC	False	
COc1ccccc1-n1c(O)c(C=NCCN2CCNCC2)c(=O)[nH]c1=O	COc1ccccc1-n1c(O)c(C=NCCN2CCNCC2)c(=O)[nH]c1=O	ZNCSWXPJWPOASY-UHFFFAOYSA-N	ZNCSWXPJWPOASY	False	
COc1ccccc1-n1c(SCC(=O)Nc2ccccc2F)nc2[nH]ncc2c1=O	COc1ccccc1-n1c(SCC(=O)Nc2ccccc2F)nc2[nH]ncc2c1=O	ZCDDCVMXLSJSTF-UHFFFAOYSA-N	ZCDDCVMXLSJSTF	False	
COc1ccccc1C(=O)Nc1nc2nc(C)cc(=O)n2[nH]1	COc1ccccc1C(=O)Nc1nc2nc(C)cc(=O)n2[nH]1	JWXPXDGKNVBSOC-UHFFFAOYSA-N	JWXPXDGKNVBSOC	False	
COc1ccccc1C1/C(=C(/O)c2ccccc2)C(=O)C(=O)N1CCO	COc1ccccc1C1/C(=C(/O)c2ccccc2)C(=O)C(=O)N1CCO	AMIPBNQBLVFJNS-VLGSPTGOSA-N	AMIPBNQBLVFJNS	False	
COc1ccccc1C12CC1CCN2S(C)(=O)=O	COc1ccccc1C12CC1CCN2S(C)(=O)=O	BWYYZMGNFLLZOA-UHFFFAOYSA-N	BWYYZMGNFLLZOA	False	
COc1ccccc1CC1CO1	COc1ccccc1CC1CO1	CRKVUIYMLNDVPO-UHFFFAOYSA-N	CRKVUIYMLNDVPO	False	
COc1ccccc1NC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3OC)c(Cl)c2)cc1Cl)C(C)=O	COc1ccccc1NC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3OC)c(Cl)c2)cc1Cl)C(C)=O	VTGOEJALMFECDQ-UHFFFAOYSA-N	VTGOEJALMFECDQ	False	
COc1ccccc1NC(=O)c1csc([N+](=O)[O-])c1	COc1ccccc1NC(=O)c1csc([N+](=O)[O-])c1	NPMVCWUVLDWVDA-UHFFFAOYSA-N	NPMVCWUVLDWVDA	False	
COc1ccccc1NCSC	COc1ccccc1NCSC	BUOBVVLPFARPKC-UHFFFAOYSA-N	BUOBVVLPFARPKC	False	
COc1ccccc1Nc1ccnc(N2CCN(C(=O)c3ccc(C)cc3)CC2)n1	COc1ccccc1Nc1ccnc(N2CCN(C(=O)c3ccc(C)cc3)CC2)n1	BJXRJZAZGRGSLG-UHFFFAOYSA-N	BJXRJZAZGRGSLG	False	
COc1ccccc1Nc1ccnc(N2CCN(C(=O)c3ccc(F)cc3)CC2)n1	COc1ccccc1Nc1ccnc(N2CCN(C(=O)c3ccc(F)cc3)CC2)n1	MLUNGEBDRPMDMW-UHFFFAOYSA-N	MLUNGEBDRPMDMW	False	
COc1ccccc1Nc1ccnc(N2CCN(C(=O)c3ccccc3Cl)CC2)n1	COc1ccccc1Nc1ccnc(N2CCN(C(=O)c3ccccc3Cl)CC2)n1	PZQSNRBCGRLTTP-UHFFFAOYSA-N	PZQSNRBCGRLTTP	False	
COc1ccccc1Nc1cnc2ccc(-c3ccc(OC)c(OC)c3)nn12	COc1ccccc1Nc1cnc2ccc(-c3ccc(OC)c(OC)c3)nn12	YCANFLJZCVMLBR-UHFFFAOYSA-N	YCANFLJZCVMLBR	False	
COc1ccccc1OCCNC[C@@H](O)OCc1cccc2[nH]c3ccccc3c12	COc1ccccc1OCCNC[C@@H](O)OCc1cccc2[nH]c3ccccc3c12	GNFPJCMFTNNJPG-QHCPKHFHSA-N	GNFPJCMFTNNJPG	False	
COc1ccccc1OCCNC[C@@H](O)c1ccc(C)cc1S(N)(=O)=O	COc1ccccc1OCCNC[C@@H](O)c1ccc(C)cc1S(N)(=O)=O	WBZDNIKGVXXXMV-OAHLLOKOSA-N	WBZDNIKGVXXXMV	False	
COc1ccccc1OCC[NH2+]C[C@@H](O)COC1=CC=CC2=Nc3ccccc3[C@@H]12	COc1ccccc1OCC[NH2+]C[C@@H](O)COC1=CC=CC2=Nc3ccccc3[C@@H]12	XHNXDERATDTZIU-MZNJEOGPSA-O	XHNXDERATDTZIU	False	
COc1ccccc1Oc1c([N-]S(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO	COc1ccccc1Oc1c([N-]S(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO	UJGUMHQLVYROSG-UHFFFAOYSA-N	UJGUMHQLVYROSG	False	
COc1ccn(CC(O)CN=[N+]=[N-])c(=O)n1	COc1ccn(CC(O)CN=[N+]=[N-])c(=O)n1	FBPDJGVOQMCZIP-UHFFFAOYSA-N	FBPDJGVOQMCZIP	False	
COc1ccnc(CS(=O)c2nc3cc(OC(F)F)ccc3[n-]2)c1OC	COc1ccnc(CS(=O)c2nc3cc(OC(F)F)ccc3[n-]2)c1OC	HEYBXKVTQOEUTP-UHFFFAOYSA-N	HEYBXKVTQOEUTP	False	
COc1ccnc(C[S@H](=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC	COc1ccnc(C[S@H](=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC	MXMBKPKZJVJMJZ-UHFFFAOYSA-N	MXMBKPKZJVJMJZ	False	
COc1cnc([N-]S(=O)(=O)c2ccc(N)cc2)nc1	COc1cnc([N-]S(=O)(=O)c2ccc(N)cc2)nc1	LQRYONQRPFGDQN-UHFFFAOYSA-N	LQRYONQRPFGDQN	False	
COc1cncc(Nc2ncc(-c3cccc(N(C)C)c3)c3c2OCC3)c1	COc1cncc(Nc2ncc(-c3cccc(N(C)C)c3)c3c2OCC3)c1	SQBVXAFNYHYQEU-UHFFFAOYSA-N	SQBVXAFNYHYQEU	False	
COc1cnccc1-c1nc(Nc2ccc(F)c(F)c2)c2ccccc2n1	COc1cnccc1-c1nc(Nc2ccc(F)c(F)c2)c2ccccc2n1	FOLVYASLJULEMY-UHFFFAOYSA-N	FOLVYASLJULEMY	False	
COc1nc(=O)n(CC(O)CN=[N+]=[N-])cc1C	COc1nc(=O)n(CC(O)CN=[N+]=[N-])cc1C	IWMDAAHUBXEENB-UHFFFAOYSA-N	IWMDAAHUBXEENB	False	
COc1nc(Cl)c(Cl)c(Cl)n1	COc1nc(Cl)c(Cl)c(Cl)n1	VDLIXJPAQJWACS-UHFFFAOYSA-N	VDLIXJPAQJWACS	False	
COc1nc2cc([N+](=O)[O-])cc(CBr)c2nc1OC	COc1nc2cc([N+](=O)[O-])cc(CBr)c2nc1OC	WIQNHLFZBWOETQ-UHFFFAOYSA-N	WIQNHLFZBWOETQ	False	
COc1nc2cccc(CBr)c2nc1OC	COc1nc2cccc(CBr)c2nc1OC	BXONPISGPFGJBD-UHFFFAOYSA-N	BXONPISGPFGJBD	False	
COc1ncc(-c2n[nH]c3c2CC(=O)N(c2ccccc2)C3)cn1	COc1ncc(-c2n[nH]c3c2CC(=O)N(c2ccccc2)C3)cn1	QZAUYWJSYPVRLQ-UHFFFAOYSA-N	QZAUYWJSYPVRLQ	False	
COc1ncc(C23CC2CCN3C(C)=O)cn1	COc1ncc(C23CC2CCN3C(C)=O)cn1	SFIYBMYVDKULSK-UHFFFAOYSA-N	SFIYBMYVDKULSK	False	
COc1nccc(-c2nc(Nc3ccc(F)c(F)c3)c3ccccc3n2)c1Cl	COc1nccc(-c2nc(Nc3ccc(F)c(F)c3)c3ccccc3n2)c1Cl	PGVUDYUAMYPCQK-UHFFFAOYSA-N	PGVUDYUAMYPCQK	False	
COc1nccc(-c2nc(Nc3ccc(F)c(F)c3)c3ccccc3n2)c1OC	COc1nccc(-c2nc(Nc3ccc(F)c(F)c3)c3ccccc3n2)c1OC	OUQOROZTRJGSHB-UHFFFAOYSA-N	OUQOROZTRJGSHB	False	
COc1ncccc1-c1cc2[nH]ccc2c(C(=O)NCc2c(C)cc(C)[nH]c2=O)n1	COc1ncccc1-c1cc2[nH]ccc2c(C(=O)NCc2c(C)cc(C)[nH]c2=O)n1	JPOAHQLTXWPNNY-UHFFFAOYSA-N	JPOAHQLTXWPNNY	False	
COc1ncccc1-c1cc2c(ccn2CC2CCN([S+](C)(=O)[O-])CC2)c(N2CCOCC2)n1	COc1ncccc1-c1cc2c(ccn2CC2CCN([S+](C)(=O)[O-])CC2)c(N2CCOCC2)n1	CEHCCBWWJKFPBM-UHFFFAOYSA-N	CEHCCBWWJKFPBM	False	
COc1ncccc1C12CC1CCN2C(C)=O	COc1ncccc1C12CC1CCN2C(C)=O	YNUVWAGXFXVAST-UHFFFAOYSA-N	YNUVWAGXFXVAST	False	
COc1ncccc1C12CC1CCN2S(C)(=O)=O	COc1ncccc1C12CC1CCN2S(C)(=O)=O	YODFQKGVCMGFJZ-UHFFFAOYSA-N	YODFQKGVCMGFJZ	False	
COc1ncnc([N-]S(=O)(=O)c2ccc(N)cc2)c1OC	COc1ncnc([N-]S(=O)(=O)c2ccc(N)cc2)c1OC	PNINERDQRBFDQJ-UHFFFAOYSA-N	PNINERDQRBFDQJ	False	
COc1nncc2ccccc12	COc1nncc2ccccc12	GESPRUVYTLDFDD-UHFFFAOYSA-N	GESPRUVYTLDFDD	False	
COc1nncc2cccnc12	COc1nncc2cccnc12	HVOMEBJURVZDKM-UHFFFAOYSA-N	HVOMEBJURVZDKM	False	
COc1nncc2ccncc12	COc1nncc2ccncc12	LSSIWYQSBHISRM-UHFFFAOYSA-N	LSSIWYQSBHISRM	False	
COc1nncc2cnccc12	COc1nncc2cnccc12	SVRYJWKVKVSUSE-UHFFFAOYSA-N	SVRYJWKVKVSUSE	False	
COc1nncc2ncccc12	COc1nncc2ncccc12	NJHURJLQAMUPST-UHFFFAOYSA-N	NJHURJLQAMUPST	False	
COc1nsc2c(N)cccc12	COc1nsc2c(N)cccc12	SAIRDZVIQBNEJF-UHFFFAOYSA-N	SAIRDZVIQBNEJF	False	
COc1nsc2c(OCC3CO3)cccc12	COc1nsc2c(OCC3CO3)cccc12	GCTAJLQPXFIYKC-UHFFFAOYSA-N	GCTAJLQPXFIYKC	False	
COc1nsc2c([N+](=O)[O-])cccc12	COc1nsc2c([N+](=O)[O-])cccc12	OSEXUJURJHYZAN-UHFFFAOYSA-N	OSEXUJURJHYZAN	False	
COc1nsc2cc(N)ccc12	COc1nsc2cc(N)ccc12	DAVHXBQWBKIIIC-UHFFFAOYSA-N	DAVHXBQWBKIIIC	False	
COc1nsc2cc(OCC3CO3)ccc12	COc1nsc2cc(OCC3CO3)ccc12	WNBXTQISUUVZBS-UHFFFAOYSA-N	WNBXTQISUUVZBS	False	
COc1nsc2cc([N+](=O)[O-])ccc12	COc1nsc2cc([N+](=O)[O-])ccc12	RWCYNPUIIZULSV-UHFFFAOYSA-N	RWCYNPUIIZULSV	False	
COc1nsc2ccc(N)cc12	COc1nsc2ccc(N)cc12	WQUWYGUELXRTCC-UHFFFAOYSA-N	WQUWYGUELXRTCC	False	
COc1nsc2ccc(OCC3CO3)cc12	COc1nsc2ccc(OCC3CO3)cc12	LZGMZPXUBOVLGN-UHFFFAOYSA-N	LZGMZPXUBOVLGN	False	
COc1nsc2ccc([N+](=O)[O-])cc12	COc1nsc2ccc([N+](=O)[O-])cc12	LMEVWYJONLGKSE-UHFFFAOYSA-N	LMEVWYJONLGKSE	False	
COc1nsc2cccc([N+](=O)[O-])c12	COc1nsc2cccc([N+](=O)[O-])c12	WTRSSMLXVKFFSL-UHFFFAOYSA-N	WTRSSMLXVKFFSL	False	
COc1oc(-c2cccc3ccccc23)nc1C(=O)O	COc1oc(-c2cccc3ccccc23)nc1C(=O)O	CZMBRUFQKBDPCK-UHFFFAOYSA-N	CZMBRUFQKBDPCK	False	
CS(=O)(=O)CC(O)c1ccccc1	CS(=O)(=O)CC(O)c1ccccc1	FVZQEVNJWREWHU-UHFFFAOYSA-N	FVZQEVNJWREWHU	False	
CS(=O)(=O)CCN	CS(=O)(=O)CCN	SDNXQWUJWNTDCC-UHFFFAOYSA-N	SDNXQWUJWNTDCC	False	
CS(=O)(=O)Cc1nc2ccccc2[nH]1	CS(=O)(=O)Cc1nc2ccccc2[nH]1	WCWTYTQSZZWNEW-UHFFFAOYSA-N	WCWTYTQSZZWNEW	False	
CS(=O)(=O)Cl	CS(=O)(=O)Cl	QARBMVPHQWIHKH-UHFFFAOYSA-N	QARBMVPHQWIHKH	False	
CS(=O)(=O)N1C2c3ccccc3-c3ccccc3C21	CS(=O)(=O)N1C2c3ccccc3-c3ccccc3C21	OBWFTEYMWYDFEK-UHFFFAOYSA-N	OBWFTEYMWYDFEK	False	
CS(=O)(=O)N1CCC(C(=O)NC2CC2)CC1	CS(=O)(=O)N1CCC(C(=O)NC2CC2)CC1	NSNVSWMFALFETK-UHFFFAOYSA-N	NSNVSWMFALFETK	False	
CS(=O)(=O)N1CCC(O)CC1	CS(=O)(=O)N1CCC(O)CC1	UPEFDWJLNXWMOW-UHFFFAOYSA-N	UPEFDWJLNXWMOW	False	
CS(=O)(=O)N1CCCC(C(=O)O)C1	CS(=O)(=O)N1CCCC(C(=O)O)C1	JYNPFTCJJVIWTD-UHFFFAOYSA-N	JYNPFTCJJVIWTD	False	
CS(=O)(=O)N1CCC[C@@H]1CN	CS(=O)(=O)N1CCC[C@@H]1CN	RYZYXPKYSJEBDD-ZCFIWIBFSA-N	RYZYXPKYSJEBDD	False	
CS(=O)(=O)N1CCN(Cc2ccco2)CC1	CS(=O)(=O)N1CCN(Cc2ccco2)CC1	GATWUHAFAYSJAM-UHFFFAOYSA-N	GATWUHAFAYSJAM	False	
CS(=O)(=O)NC1(C(=O)O)CCCCC1	CS(=O)(=O)NC1(C(=O)O)CCCCC1	RCNDFOGWOOSJJO-UHFFFAOYSA-N	RCNDFOGWOOSJJO	False	
CS(=O)(=O)NC1CCCC1	CS(=O)(=O)NC1CCCC1	IJXUJLYIQLLJEP-UHFFFAOYSA-N	IJXUJLYIQLLJEP	False	
CS(=O)(=O)NC1CCNCC1	CS(=O)(=O)NC1CCNCC1	NAEICDPYHCEZMG-UHFFFAOYSA-N	NAEICDPYHCEZMG	False	
CS(=O)(=O)NCCc1ccccc1	CS(=O)(=O)NCCc1ccccc1	JGDDFCYMSLNOGJ-UHFFFAOYSA-N	JGDDFCYMSLNOGJ	False	
CS(=O)(=O)Nc1ccc(-c2ccccc2)cc1	CS(=O)(=O)Nc1ccc(-c2ccccc2)cc1	ZSBGJIPLRFDOJE-UHFFFAOYSA-N	ZSBGJIPLRFDOJE	False	
CS(=O)(=O)Nc1ccc(C(N)=O)cc1	CS(=O)(=O)Nc1ccc(C(N)=O)cc1	DVCWUTSWCVQZSC-UHFFFAOYSA-N	DVCWUTSWCVQZSC	False	
CS(=O)(=O)Nc1ccc2c(c1)C(=O)CC1(CCN([C@@H]3CCc4cc(C#N)ccc4C3)CC1)O2	CS(=O)(=O)Nc1ccc2c(c1)C(=O)CC1(CCN([C@@H]3CCc4cc(C#N)ccc4C3)CC1)O2	IQLSBKXSEGGVPO-OAQYLSRUSA-N	IQLSBKXSEGGVPO	False	
CS(=O)(=O)OCCc1ccc(OCc2ccccc2)cc1	CS(=O)(=O)OCCc1ccc(OCc2ccccc2)cc1	BJMILJUXEDKWDJ-UHFFFAOYSA-N	BJMILJUXEDKWDJ	False	
CS(=O)(=O)c1ccc(Br)cc1	CS(=O)(=O)c1ccc(Br)cc1	FJLFSYRGFJDJMQ-UHFFFAOYSA-N	FJLFSYRGFJDJMQ	False	
CS(=O)(=O)c1ccc(O)c(N)c1	CS(=O)(=O)c1ccc(O)c(N)c1	SFLMBHYNCSYPOO-UHFFFAOYSA-N	SFLMBHYNCSYPOO	False	
CS(=O)(=O)c1nccn1Cc1cscn1	CS(=O)(=O)c1nccn1Cc1cscn1	DWPGGNJRLYKHCD-UHFFFAOYSA-N	DWPGGNJRLYKHCD	False	
CS(=O)(=O)n1ncc(Cl)c(Cl)c1=O	CS(=O)(=O)n1ncc(Cl)c(Cl)c1=O	DZUAMDZCUZDDSN-UHFFFAOYSA-N	DZUAMDZCUZDDSN	False	
CS(=O)CCC(=O)N1C(C(=O)O)CSC1c1ccccc1O	CS(=O)CCC(=O)N1C(C(=O)O)CSC1c1ccccc1O	IIWRHLBIOWIXHR-UHFFFAOYSA-N	IIWRHLBIOWIXHR	False	
CS(=O)c1ccc(Cl)cc1	CS(=O)c1ccc(Cl)cc1	UBDUBBTYCRJUHW-UHFFFAOYSA-N	UBDUBBTYCRJUHW	False	
CS/C(C)=N\OC(=O)N(C)N=O	CS/C(C)=N\OC(=O)N(C)N=O	UYKFQGJTSPECEU-XQRVVYSFSA-N	UYKFQGJTSPECEU	False	
CSC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C	CSC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C	LNGNTCFORRWFSF-UHFFFAOYSA-N	LNGNTCFORRWFSF	False	
CSC(C)(C)C(=O)NC(CS)C(=O)O	CSC(C)(C)C(=O)NC(CS)C(=O)O	MDZVGRUIIJLSTI-UHFFFAOYSA-N	MDZVGRUIIJLSTI	False	
